N,array_type,time
62200,reversed,7831
62300,reversed,9361
62400,reversed,9926
62500,reversed,10245
62600,reversed,10527
62700,reversed,10753
62800,reversed,9644
62900,reversed,8867
63000,reversed,8855
63100,reversed,7404
63200,reversed,6964
63300,reversed,7149
63400,reversed,7099
63500,reversed,6258
63600,reversed,9018
63700,reversed,11884
63800,reversed,10409
63900,reversed,11394
64000,reversed,11612
64100,reversed,10692
64200,reversed,11345
64300,reversed,10464
64400,reversed,10985
64500,reversed,9984
64600,reversed,9788
64700,reversed,8953
64800,reversed,8212
64900,reversed,7871
65000,reversed,7373
65100,reversed,6602
65200,reversed,6401
65300,reversed,6024
65400,reversed,6283
65500,reversed,6238
65600,reversed,5991
65700,reversed,6955
65800,reversed,5682
65900,reversed,5781
66000,reversed,10388
66100,reversed,11927
66200,reversed,10251
66300,reversed,12615
66400,reversed,8719
66500,reversed,6724
66600,reversed,11735
66700,reversed,13312
66800,reversed,12511
66900,reversed,9223
67000,reversed,9196
67100,reversed,8179
67200,reversed,8795
67300,reversed,7473
67400,reversed,6843
67500,reversed,6300
67600,reversed,6885
67700,reversed,10967
67800,reversed,6886
67900,reversed,6046
68000,reversed,5896
68100,reversed,5739
68200,reversed,5975
68300,reversed,6618
68400,reversed,5835
68500,reversed,5950
68600,reversed,6306
68700,reversed,6235
68800,reversed,6937
68900,reversed,6483
69000,reversed,7427
69100,reversed,13360
69200,reversed,12266
69300,reversed,6102
69400,reversed,6584
69500,reversed,7277
69600,reversed,6132
69700,reversed,6340
69800,reversed,6786
69900,reversed,6114
70000,reversed,7016
70100,reversed,6656
70200,reversed,8095
70300,reversed,13524
70400,reversed,6534
70500,reversed,6167
70600,reversed,6218
70700,reversed,6159
70800,reversed,6264
70900,reversed,6434
71000,reversed,6633
71100,reversed,6524
71200,reversed,6260
71300,reversed,6423
71400,reversed,6170
71500,reversed,7176
71600,reversed,6246
71700,reversed,6075
71800,reversed,6715
71900,reversed,6296
72000,reversed,6482
72100,reversed,7843
72200,reversed,6364
72300,reversed,7374
72400,reversed,6568
72500,reversed,6586
72600,reversed,6299
72700,reversed,7059
72800,reversed,7071
72900,reversed,6636
73000,reversed,7141
73100,reversed,6905
73200,reversed,7095
73300,reversed,7314
73400,reversed,10961
73500,reversed,10372
73600,reversed,7568
73700,reversed,7143
73800,reversed,6550
73900,reversed,6858
74000,reversed,6426
74100,reversed,6565
74200,reversed,10659
74300,reversed,11718
74400,reversed,7091
74500,reversed,7243
74600,reversed,7038
74700,reversed,7412
74800,reversed,6908
74900,reversed,6860
75000,reversed,7172
75100,reversed,6429
75200,reversed,7122
75300,reversed,7070
75400,reversed,7543
75500,reversed,6647
75600,reversed,6839
75700,reversed,7094
75800,reversed,7898
75900,reversed,7228
76000,reversed,6662
76100,reversed,7714
76200,reversed,6738
76300,reversed,7805
76400,reversed,6623
76500,reversed,7288
76600,reversed,7982
76700,reversed,7658
76800,reversed,7097
76900,reversed,6966
77000,reversed,7159
77100,reversed,7575
77200,reversed,6925
77300,reversed,7447
77400,reversed,7091
77500,reversed,6983
77600,reversed,6820
77700,reversed,7390
77800,reversed,6790
77900,reversed,6879
78000,reversed,7167
78100,reversed,7420
78200,reversed,6813
78300,reversed,6652
78400,reversed,6861
78500,reversed,8053
78600,reversed,8114
78700,reversed,7389
78800,reversed,7847
78900,reversed,7648
79000,reversed,8064
79100,reversed,16992
79200,reversed,8385
79300,reversed,6964
79400,reversed,7155
79500,reversed,6896
79600,reversed,7167
79700,reversed,9336
79800,reversed,7897
79900,reversed,7335
80000,reversed,7629
80100,reversed,12992
80200,reversed,7624
80300,reversed,12987
80400,reversed,17178
80500,reversed,11378
80600,reversed,8089
80700,reversed,7796
80800,reversed,8041
80900,reversed,7321
81000,reversed,7703
81100,reversed,11824
81200,reversed,16384
81300,reversed,11837
81400,reversed,7573
81500,reversed,7066
81600,reversed,7530
81700,reversed,8043
81800,reversed,8051
81900,reversed,7513
82000,reversed,7603
82100,reversed,7246
82200,reversed,7680
82300,reversed,8363
82400,reversed,10455
82500,reversed,8797
82600,reversed,7477
82700,reversed,11541
82800,reversed,7397
82900,reversed,7671
83000,reversed,8110
83100,reversed,7982
83200,reversed,7414
83300,reversed,8328
83400,reversed,7264
83500,reversed,7673
83600,reversed,7589
83700,reversed,7923
83800,reversed,7914
83900,reversed,8259
84000,reversed,7366
84100,reversed,7694
84200,reversed,8779
84300,reversed,8603
84400,reversed,7712
84500,reversed,19618
84600,reversed,14220
84700,reversed,12987
84800,reversed,14174
84900,reversed,13661
85000,reversed,12705
85100,reversed,13140
85200,reversed,10794
85300,reversed,10555
85400,reversed,9632
85500,reversed,9663
85600,reversed,8341
85700,reversed,7911
85800,reversed,7948
85900,reversed,10530
86000,reversed,9480
86100,reversed,8394
86200,reversed,8426
86300,reversed,15831
86400,reversed,8482
86500,reversed,7794
86600,reversed,19122
86700,reversed,15212
86800,reversed,11152
86900,reversed,10519
87000,reversed,9722
87100,reversed,11230
87200,reversed,9112
87300,reversed,8876
87400,reversed,7919
87500,reversed,8034
87600,reversed,7856
87700,reversed,16623
87800,reversed,17298
87900,reversed,18348
88000,reversed,14833
88100,reversed,12865
88200,reversed,10942
88300,reversed,11187
88400,reversed,18133
88500,reversed,17947
88600,reversed,15468
88700,reversed,18126
88800,reversed,20509
88900,reversed,15398
89000,reversed,18009
89100,reversed,19313
89200,reversed,14473
89300,reversed,16332
89400,reversed,15331
89500,reversed,17849
89600,reversed,15651
89700,reversed,15987
89800,reversed,14998
89900,reversed,15014
90000,reversed,13945
90100,reversed,18113
90200,reversed,15800
90300,reversed,13619
90400,reversed,12249
90500,reversed,9658
90600,reversed,8919
90700,reversed,9431
90800,reversed,8350
90900,reversed,8207
91000,reversed,14861
91100,reversed,19863
91200,reversed,17196
91300,reversed,13916
91400,reversed,13927
91500,reversed,19048
91600,reversed,15038
91700,reversed,16249
91800,reversed,16618
91900,reversed,16610
92000,reversed,17101
92100,reversed,15085
92200,reversed,13776
92300,reversed,13419
92400,reversed,11124
92500,reversed,10234
92600,reversed,9046
92700,reversed,8192
92800,reversed,8413
92900,reversed,9448
93000,reversed,9655
93100,reversed,9280
93200,reversed,9661
93300,reversed,8673
93400,reversed,8789
93500,reversed,9339
93600,reversed,9361
93700,reversed,9291
93800,reversed,9401
93900,reversed,9157
94000,reversed,8672
94100,reversed,8507
94200,reversed,8774
94300,reversed,8390
94400,reversed,8984
94500,reversed,8631
94600,reversed,8795
94700,reversed,8504
94800,reversed,9237
94900,reversed,9040
95000,reversed,9401
95100,reversed,14236
95200,reversed,8729
95300,reversed,8871
95400,reversed,8854
95500,reversed,8562
95600,reversed,8982
95700,reversed,9048
95800,reversed,9970
95900,reversed,9282
96000,reversed,9810
96100,reversed,9064
96200,reversed,8587
96300,reversed,9377
96400,reversed,9844
96500,reversed,8923
96600,reversed,9580
96700,reversed,9305
96800,reversed,9382
96900,reversed,9998
97000,reversed,9894
97100,reversed,9277
97200,reversed,9488
97300,reversed,19073
97400,reversed,9666
97500,reversed,16126
97600,reversed,16856
97700,reversed,10347
97800,reversed,8911
97900,reversed,9566
98000,reversed,13989
98100,reversed,13322
98200,reversed,9880
98300,reversed,9106
98400,reversed,9446
98500,reversed,10775
98600,reversed,9559
98700,reversed,8801
98800,reversed,8858
98900,reversed,13727
99000,reversed,15644
99100,reversed,8973
99200,reversed,8936
99300,reversed,9346
99400,reversed,9282
99500,reversed,20710
99600,reversed,9104
99700,reversed,9214
99800,reversed,9639
99900,reversed,17685
100000,reversed,19269
500,nearly_sorted,47
600,nearly_sorted,25
700,nearly_sorted,31
800,nearly_sorted,35
900,nearly_sorted,38
1000,nearly_sorted,43
1100,nearly_sorted,49
1200,nearly_sorted,53
1300,nearly_sorted,64
1400,nearly_sorted,66
1500,nearly_sorted,73
1600,nearly_sorted,74
1700,nearly_sorted,87
1800,nearly_sorted,87
1900,nearly_sorted,92
2000,nearly_sorted,99
2100,nearly_sorted,106
2200,nearly_sorted,113
2300,nearly_sorted,116
2400,nearly_sorted,122
2500,nearly_sorted,128
2600,nearly_sorted,122
2700,nearly_sorted,166
2800,nearly_sorted,179
2900,nearly_sorted,161
3000,nearly_sorted,200
3100,nearly_sorted,199
3200,nearly_sorted,209
3300,nearly_sorted,223
3400,nearly_sorted,200
3500,nearly_sorted,219
3600,nearly_sorted,225
3700,nearly_sorted,204
3800,nearly_sorted,179
3900,nearly_sorted,232
4000,nearly_sorted,178
4100,nearly_sorted,207
4200,nearly_sorted,245
4300,nearly_sorted,224
4400,nearly_sorted,223
4500,nearly_sorted,213
4600,nearly_sorted,244
4700,nearly_sorted,242
4800,nearly_sorted,236
4900,nearly_sorted,294
5000,nearly_sorted,305
5100,nearly_sorted,642
5200,nearly_sorted,592
5300,nearly_sorted,596
5400,nearly_sorted,609
5500,nearly_sorted,780
5600,nearly_sorted,701
5700,nearly_sorted,817
5800,nearly_sorted,537
5900,nearly_sorted,642
6000,nearly_sorted,1084
6100,nearly_sorted,840
6200,nearly_sorted,764
6300,nearly_sorted,756
6400,nearly_sorted,819
6500,nearly_sorted,713
6600,nearly_sorted,670
6700,nearly_sorted,948
6800,nearly_sorted,810
6900,nearly_sorted,786
7000,nearly_sorted,681
7100,nearly_sorted,803
7200,nearly_sorted,818
7300,nearly_sorted,827
7400,nearly_sorted,1080
7500,nearly_sorted,1154
7600,nearly_sorted,789
7700,nearly_sorted,872
7800,nearly_sorted,1101
7900,nearly_sorted,1009
8000,nearly_sorted,1140
8100,nearly_sorted,1867
8200,nearly_sorted,1530
8300,nearly_sorted,1566
8400,nearly_sorted,1335
8500,nearly_sorted,1132
8600,nearly_sorted,1020
8700,nearly_sorted,1349
8800,nearly_sorted,1166
8900,nearly_sorted,1391
9000,nearly_sorted,1177
9100,nearly_sorted,985
9200,nearly_sorted,829
9300,nearly_sorted,938
9400,nearly_sorted,978
9500,nearly_sorted,827
9600,nearly_sorted,858
9700,nearly_sorted,904
9800,nearly_sorted,967
9900,nearly_sorted,977
10000,nearly_sorted,819
10100,nearly_sorted,1435
10200,nearly_sorted,1441
10300,nearly_sorted,1179
10400,nearly_sorted,1184
10500,nearly_sorted,1177
10600,nearly_sorted,1104
10700,nearly_sorted,1265
10800,nearly_sorted,1454
10900,nearly_sorted,1675
11000,nearly_sorted,1698
11100,nearly_sorted,1542
11200,nearly_sorted,1455
11300,nearly_sorted,1258
11400,nearly_sorted,1279
11500,nearly_sorted,1426
11600,nearly_sorted,2032
11700,nearly_sorted,1263
11800,nearly_sorted,1541
11900,nearly_sorted,1410
12000,nearly_sorted,1539
12100,nearly_sorted,1559
12200,nearly_sorted,1394
12300,nearly_sorted,1532
12400,nearly_sorted,1562
12500,nearly_sorted,1609
12600,nearly_sorted,1834
12700,nearly_sorted,1560
12800,nearly_sorted,1522
12900,nearly_sorted,1260
13000,nearly_sorted,1089
13100,nearly_sorted,1053
13200,nearly_sorted,1235
13300,nearly_sorted,1100
13400,nearly_sorted,1228
13500,nearly_sorted,1267
13600,nearly_sorted,976
13700,nearly_sorted,1651
13800,nearly_sorted,1865
13900,nearly_sorted,2255
14000,nearly_sorted,1868
14100,nearly_sorted,2166
14200,nearly_sorted,1842
14300,nearly_sorted,1864
14400,nearly_sorted,1786
14500,nearly_sorted,1545
14600,nearly_sorted,2296
14700,nearly_sorted,1686
14800,nearly_sorted,2182
14900,nearly_sorted,1611
15000,nearly_sorted,1854
15100,nearly_sorted,2581
15200,nearly_sorted,3231
15300,nearly_sorted,3231
15400,nearly_sorted,2240
15500,nearly_sorted,1793
15600,nearly_sorted,1810
15700,nearly_sorted,2201
15800,nearly_sorted,1972
15900,nearly_sorted,2167
16000,nearly_sorted,2824
16100,nearly_sorted,3025
16200,nearly_sorted,2898
16300,nearly_sorted,2981
16400,nearly_sorted,3245
16500,nearly_sorted,2439
16600,nearly_sorted,2450
16700,nearly_sorted,2287
16800,nearly_sorted,2373
16900,nearly_sorted,2200
17000,nearly_sorted,2207
17100,nearly_sorted,2249
17200,nearly_sorted,2360
17300,nearly_sorted,2028
17400,nearly_sorted,1976
17500,nearly_sorted,2098
17600,nearly_sorted,1941
17700,nearly_sorted,2061
17800,nearly_sorted,2050
17900,nearly_sorted,2370
18000,nearly_sorted,1905
18100,nearly_sorted,1941
18200,nearly_sorted,1885
18300,nearly_sorted,1767
18400,nearly_sorted,1830
18500,nearly_sorted,2217
18600,nearly_sorted,2217
18700,nearly_sorted,1904
18800,nearly_sorted,2060
18900,nearly_sorted,2050
19000,nearly_sorted,1941
19100,nearly_sorted,2034
19200,nearly_sorted,1861
19300,nearly_sorted,1867
19400,nearly_sorted,1655
19500,nearly_sorted,1974
19600,nearly_sorted,1859
19700,nearly_sorted,1692
19800,nearly_sorted,1883
19900,nearly_sorted,1750
20000,nearly_sorted,1799
20100,nearly_sorted,3887
20200,nearly_sorted,2066
20300,nearly_sorted,1897
20400,nearly_sorted,1990
20500,nearly_sorted,2003
20600,nearly_sorted,1915
20700,nearly_sorted,2582
20800,nearly_sorted,2344
20900,nearly_sorted,2929
21000,nearly_sorted,2932
21100,nearly_sorted,2743
21200,nearly_sorted,2672
21300,nearly_sorted,2928
21400,nearly_sorted,2787
21500,nearly_sorted,2357
21600,nearly_sorted,2364
21700,nearly_sorted,2570
21800,nearly_sorted,2613
21900,nearly_sorted,2505
22000,nearly_sorted,2777
22100,nearly_sorted,2537
22200,nearly_sorted,2515
22300,nearly_sorted,2633
22400,nearly_sorted,2679
22500,nearly_sorted,2571
22600,nearly_sorted,3457
22700,nearly_sorted,3235
22800,nearly_sorted,3281
22900,nearly_sorted,3405
23000,nearly_sorted,3377
23100,nearly_sorted,4681
23200,nearly_sorted,3386
23300,nearly_sorted,3775
23400,nearly_sorted,3661
23500,nearly_sorted,3421
23600,nearly_sorted,3786
23700,nearly_sorted,3744
23800,nearly_sorted,3773
23900,nearly_sorted,5491
24000,nearly_sorted,8241
24100,nearly_sorted,6234
24200,nearly_sorted,3905
24300,nearly_sorted,3623
24400,nearly_sorted,3817
24500,nearly_sorted,5243
24600,nearly_sorted,8519
24700,nearly_sorted,6799
24800,nearly_sorted,3983
24900,nearly_sorted,3822
25000,nearly_sorted,3937
25100,nearly_sorted,5086
25200,nearly_sorted,4087
25300,nearly_sorted,3928
25400,nearly_sorted,3915
25500,nearly_sorted,3866
25600,nearly_sorted,3537
25700,nearly_sorted,3883
25800,nearly_sorted,3792
25900,nearly_sorted,7948
26000,nearly_sorted,6669
26100,nearly_sorted,4203
26200,nearly_sorted,4489
26300,nearly_sorted,4126
26400,nearly_sorted,4562
26500,nearly_sorted,4454
26600,nearly_sorted,3952
26700,nearly_sorted,4211
26800,nearly_sorted,4743
26900,nearly_sorted,3834
27000,nearly_sorted,4264
27100,nearly_sorted,8329
27200,nearly_sorted,4085
27300,nearly_sorted,4547
27400,nearly_sorted,4197
27500,nearly_sorted,4117
27600,nearly_sorted,3903
27700,nearly_sorted,5016
27800,nearly_sorted,4182
27900,nearly_sorted,3933
28000,nearly_sorted,4327
28100,nearly_sorted,4287
28200,nearly_sorted,4357
28300,nearly_sorted,3996
28400,nearly_sorted,4361
28500,nearly_sorted,4190
28600,nearly_sorted,4431
28700,nearly_sorted,4798
28800,nearly_sorted,4615
28900,nearly_sorted,4672
29000,nearly_sorted,4565
29100,nearly_sorted,4397
29200,nearly_sorted,4954
29300,nearly_sorted,4641
29400,nearly_sorted,5214
29500,nearly_sorted,4289
29600,nearly_sorted,5146
29700,nearly_sorted,4849
29800,nearly_sorted,4992
29900,nearly_sorted,4915
30000,nearly_sorted,4909
30100,nearly_sorted,10343
30200,nearly_sorted,4550
30300,nearly_sorted,4440
30400,nearly_sorted,4548
30500,nearly_sorted,4646
30600,nearly_sorted,4847
30700,nearly_sorted,5608
30800,nearly_sorted,10763
30900,nearly_sorted,8437
31000,nearly_sorted,4716
31100,nearly_sorted,4630
31200,nearly_sorted,4731
31300,nearly_sorted,4864
31400,nearly_sorted,5227
31500,nearly_sorted,4945
31600,nearly_sorted,4773
31700,nearly_sorted,4965
31800,nearly_sorted,4855
31900,nearly_sorted,5152
32000,nearly_sorted,4705
32100,nearly_sorted,4850
32200,nearly_sorted,7526
32300,nearly_sorted,11367
32400,nearly_sorted,5833
32500,nearly_sorted,4866
32600,nearly_sorted,4719
32700,nearly_sorted,5159
32800,nearly_sorted,5132
32900,nearly_sorted,5056
33000,nearly_sorted,5428
33100,nearly_sorted,5417
33200,nearly_sorted,4745
33300,nearly_sorted,9782
33400,nearly_sorted,9719
33500,nearly_sorted,5123
33600,nearly_sorted,4941
33700,nearly_sorted,5237
33800,nearly_sorted,5133
33900,nearly_sorted,7556
34000,nearly_sorted,9885
34100,nearly_sorted,10139
34200,nearly_sorted,6763
34300,nearly_sorted,5565
34400,nearly_sorted,5228
34500,nearly_sorted,5964
34600,nearly_sorted,6083
34700,nearly_sorted,5384
34800,nearly_sorted,5601
34900,nearly_sorted,9128
35000,nearly_sorted,11147
35100,nearly_sorted,14596
35200,nearly_sorted,7094
35300,nearly_sorted,5999
35400,nearly_sorted,9203
35500,nearly_sorted,5726
35600,nearly_sorted,6215
35700,nearly_sorted,5907
35800,nearly_sorted,6491
35900,nearly_sorted,6005
36000,nearly_sorted,5501
36100,nearly_sorted,5815
36200,nearly_sorted,5468
36300,nearly_sorted,5455
36400,nearly_sorted,6442
36500,nearly_sorted,6059
36600,nearly_sorted,7370
36700,nearly_sorted,12710
36800,nearly_sorted,6715
36900,nearly_sorted,6190
37000,nearly_sorted,5748
37100,nearly_sorted,6545
37200,nearly_sorted,6981
37300,nearly_sorted,13568
37400,nearly_sorted,7851
37500,nearly_sorted,6767
37600,nearly_sorted,5907
37700,nearly_sorted,5724
37800,nearly_sorted,5703
37900,nearly_sorted,6546
38000,nearly_sorted,6858
38100,nearly_sorted,7127
38200,nearly_sorted,6943
38300,nearly_sorted,8237
38400,nearly_sorted,7250
38500,nearly_sorted,7189
38600,nearly_sorted,7231
38700,nearly_sorted,7907
38800,nearly_sorted,15321
38900,nearly_sorted,7360
39000,nearly_sorted,6964
39100,nearly_sorted,6664
39200,nearly_sorted,7076
39300,nearly_sorted,7330
39400,nearly_sorted,7236
39500,nearly_sorted,7460
39600,nearly_sorted,7438
39700,nearly_sorted,7577
39800,nearly_sorted,7313
39900,nearly_sorted,7563
40000,nearly_sorted,6979
40100,nearly_sorted,11404
40200,nearly_sorted,7625
40300,nearly_sorted,14250
40400,nearly_sorted,7882
40500,nearly_sorted,7381
40600,nearly_sorted,8416
40700,nearly_sorted,6385
40800,nearly_sorted,6719
40900,nearly_sorted,6684
41000,nearly_sorted,6813
41100,nearly_sorted,7241
41200,nearly_sorted,7631
41300,nearly_sorted,7137
41400,nearly_sorted,6912
41500,nearly_sorted,7786
41600,nearly_sorted,6830
41700,nearly_sorted,8258
41800,nearly_sorted,7598
41900,nearly_sorted,7705
42000,nearly_sorted,7640
42100,nearly_sorted,7945
42200,nearly_sorted,7016
42300,nearly_sorted,8126
42400,nearly_sorted,7986
42500,nearly_sorted,8193
42600,nearly_sorted,6969
42700,nearly_sorted,8021
42800,nearly_sorted,8773
42900,nearly_sorted,7556
43000,nearly_sorted,7803
43100,nearly_sorted,16260
43200,nearly_sorted,8253
43300,nearly_sorted,8319
43400,nearly_sorted,7758
43500,nearly_sorted,8185
43600,nearly_sorted,7931
43700,nearly_sorted,7644
43800,nearly_sorted,8085
43900,nearly_sorted,7461
44000,nearly_sorted,8365
44100,nearly_sorted,7731
44200,nearly_sorted,8415
44300,nearly_sorted,8599
44400,nearly_sorted,8200
44500,nearly_sorted,15466
44600,nearly_sorted,16763
44700,nearly_sorted,10660
44800,nearly_sorted,7817
44900,nearly_sorted,7960
45000,nearly_sorted,9173
45100,nearly_sorted,8182
45200,nearly_sorted,8007
45300,nearly_sorted,8221
45400,nearly_sorted,8393
45500,nearly_sorted,8228
45600,nearly_sorted,8489
45700,nearly_sorted,8458
45800,nearly_sorted,7820
45900,nearly_sorted,8019
46000,nearly_sorted,8847
46100,nearly_sorted,8458
46200,nearly_sorted,13391
46300,nearly_sorted,11606
46400,nearly_sorted,8316
46500,nearly_sorted,9067
46600,nearly_sorted,8616
46700,nearly_sorted,9291
46800,nearly_sorted,8421
46900,nearly_sorted,8415
47000,nearly_sorted,9767
47100,nearly_sorted,8267
47200,nearly_sorted,8376
47300,nearly_sorted,10246
47400,nearly_sorted,8550
47500,nearly_sorted,13105
47600,nearly_sorted,16762
47700,nearly_sorted,10017
47800,nearly_sorted,8767
47900,nearly_sorted,8565
48000,nearly_sorted,9399
48100,nearly_sorted,15156
48200,nearly_sorted,9795
48300,nearly_sorted,8742
48400,nearly_sorted,9975
48500,nearly_sorted,9092
48600,nearly_sorted,11358
48700,nearly_sorted,10530
48800,nearly_sorted,9080
48900,nearly_sorted,9106
49000,nearly_sorted,8696
49100,nearly_sorted,8905
49200,nearly_sorted,9338
49300,nearly_sorted,9391
49400,nearly_sorted,9080
49500,nearly_sorted,8761
49600,nearly_sorted,8841
49700,nearly_sorted,13604
49800,nearly_sorted,15887
49900,nearly_sorted,9207
50000,nearly_sorted,9729
50100,nearly_sorted,22144
50200,nearly_sorted,15566
50300,nearly_sorted,9540
50400,nearly_sorted,13881
50500,nearly_sorted,18882
50600,nearly_sorted,17017
50700,nearly_sorted,18520
50800,nearly_sorted,16690
50900,nearly_sorted,14970
51000,nearly_sorted,13452
51100,nearly_sorted,21066
51200,nearly_sorted,13964
51300,nearly_sorted,12783
51400,nearly_sorted,12670
51500,nearly_sorted,17260
51600,nearly_sorted,15674
51700,nearly_sorted,12784
51800,nearly_sorted,11442
51900,nearly_sorted,12300
52000,nearly_sorted,20365
52100,nearly_sorted,18094
52200,nearly_sorted,17865
52300,nearly_sorted,16835
52400,nearly_sorted,25328
52500,nearly_sorted,24118
52600,nearly_sorted,19513
52700,nearly_sorted,18321
52800,nearly_sorted,20994
52900,nearly_sorted,17604
53000,nearly_sorted,16805
53100,nearly_sorted,14586
53200,nearly_sorted,12936
53300,nearly_sorted,19548
53400,nearly_sorted,17862
53500,nearly_sorted,23045
53600,nearly_sorted,22465
53700,nearly_sorted,17263
53800,nearly_sorted,19435
53900,nearly_sorted,20202
54000,nearly_sorted,19721
54100,nearly_sorted,22070
54200,nearly_sorted,21048
54300,nearly_sorted,18569
54400,nearly_sorted,21543
54500,nearly_sorted,18608
54600,nearly_sorted,20139
54700,nearly_sorted,19998
54800,nearly_sorted,18455
54900,nearly_sorted,18234
55000,nearly_sorted,18011
55100,nearly_sorted,22639
55200,nearly_sorted,16552
55300,nearly_sorted,14400
55400,nearly_sorted,12156
55500,nearly_sorted,16845
55600,nearly_sorted,21625
55700,nearly_sorted,23446
55800,nearly_sorted,11093
55900,nearly_sorted,22391
56000,nearly_sorted,21152
56100,nearly_sorted,15466
56200,nearly_sorted,12996
56300,nearly_sorted,20129
56400,nearly_sorted,21378
56500,nearly_sorted,19135
56600,nearly_sorted,19227
56700,nearly_sorted,20584
56800,nearly_sorted,24334
56900,nearly_sorted,21714
57000,nearly_sorted,19722
57100,nearly_sorted,18609
57200,nearly_sorted,24102
57300,nearly_sorted,22418
57400,nearly_sorted,21362
57500,nearly_sorted,22066
57600,nearly_sorted,21269
57700,nearly_sorted,21891
57800,nearly_sorted,20663
57900,nearly_sorted,19799
58000,nearly_sorted,18246
58100,nearly_sorted,15621
58200,nearly_sorted,21511
58300,nearly_sorted,17915
58400,nearly_sorted,15506
58500,nearly_sorted,12115
58600,nearly_sorted,11316
58700,nearly_sorted,10922
58800,nearly_sorted,12200
58900,nearly_sorted,12600
59000,nearly_sorted,10566
59100,nearly_sorted,11848
59200,nearly_sorted,11694
59300,nearly_sorted,25645
59400,nearly_sorted,21141
59500,nearly_sorted,21716
59600,nearly_sorted,24937
59700,nearly_sorted,25605
59800,nearly_sorted,24004
59900,nearly_sorted,21052
60000,nearly_sorted,22857
60100,nearly_sorted,26005
60200,nearly_sorted,25079
60300,nearly_sorted,23446
60400,nearly_sorted,22644
60500,nearly_sorted,17899
60600,nearly_sorted,17794
60700,nearly_sorted,31918
60800,nearly_sorted,17613
60900,nearly_sorted,16562
61000,nearly_sorted,14039
61100,nearly_sorted,13235
61200,nearly_sorted,12201
61300,nearly_sorted,13405
61400,nearly_sorted,12323
61500,nearly_sorted,14016
61600,nearly_sorted,13200
61700,nearly_sorted,12463
61800,nearly_sorted,12011
61900,nearly_sorted,13746
62000,nearly_sorted,16564
62100,nearly_sorted,14845
62200,nearly_sorted,12602
62300,nearly_sorted,12993
62400,nearly_sorted,13489
62500,nearly_sorted,13531
62600,nearly_sorted,12439
62700,nearly_sorted,12357
62800,nearly_sorted,12491
62900,nearly_sorted,16509
63000,nearly_sorted,26326
63100,nearly_sorted,13846
63200,nearly_sorted,12738
63300,nearly_sorted,12034
63400,nearly_sorted,11376
63500,nearly_sorted,12185
63600,nearly_sorted,12755
63700,nearly_sorted,12775
63800,nearly_sorted,13456
63900,nearly_sorted,13744
64000,nearly_sorted,13031
64100,nearly_sorted,13201
64200,nearly_sorted,12932
64300,nearly_sorted,13091
64400,nearly_sorted,16568
64500,nearly_sorted,27557
64600,nearly_sorted,15393
64700,nearly_sorted,12992
64800,nearly_sorted,13216
64900,nearly_sorted,13582
65000,nearly_sorted,13551
65100,nearly_sorted,13949
65200,nearly_sorted,17475
65300,nearly_sorted,14807
65400,nearly_sorted,13312
65500,nearly_sorted,13375
65600,nearly_sorted,13679
65700,nearly_sorted,13808
65800,nearly_sorted,13587
65900,nearly_sorted,14194
66000,nearly_sorted,14011
66100,nearly_sorted,15914
66200,nearly_sorted,16032
66300,nearly_sorted,13543
66400,nearly_sorted,14146
66500,nearly_sorted,13929
66600,nearly_sorted,18652
66700,nearly_sorted,13804
66800,nearly_sorted,13907
66900,nearly_sorted,14906
67000,nearly_sorted,25680
67100,nearly_sorted,20043
67200,nearly_sorted,18077
67300,nearly_sorted,14641
67400,nearly_sorted,13971
67500,nearly_sorted,14354
67600,nearly_sorted,14018
67700,nearly_sorted,14514
67800,nearly_sorted,15166
67900,nearly_sorted,14235
68000,nearly_sorted,13719
68100,nearly_sorted,15353
68200,nearly_sorted,13697
68300,nearly_sorted,13604
68400,nearly_sorted,17015
68500,nearly_sorted,15558
68600,nearly_sorted,20534
68700,nearly_sorted,13601
68800,nearly_sorted,12620
68900,nearly_sorted,14105
69000,nearly_sorted,12937
69100,nearly_sorted,14218
69200,nearly_sorted,30474
69300,nearly_sorted,19489
69400,nearly_sorted,14121
69500,nearly_sorted,15586
69600,nearly_sorted,14330
69700,nearly_sorted,15230
69800,nearly_sorted,29849
69900,nearly_sorted,20379
70000,nearly_sorted,13881
70100,nearly_sorted,14593
70200,nearly_sorted,14376
70300,nearly_sorted,13346
70400,nearly_sorted,15470
70500,nearly_sorted,13997
70600,nearly_sorted,24451
70700,nearly_sorted,14469
70800,nearly_sorted,14153
70900,nearly_sorted,14232
71000,nearly_sorted,14635
71100,nearly_sorted,14015
71200,nearly_sorted,14903
71300,nearly_sorted,15711
71400,nearly_sorted,15634
71500,nearly_sorted,15059
71600,nearly_sorted,14287
71700,nearly_sorted,24371
71800,nearly_sorted,16419
71900,nearly_sorted,14395
72000,nearly_sorted,15547
72100,nearly_sorted,14557
72200,nearly_sorted,13862
72300,nearly_sorted,13604
72400,nearly_sorted,14110
72500,nearly_sorted,16578
72600,nearly_sorted,14544
72700,nearly_sorted,14398
72800,nearly_sorted,15071
72900,nearly_sorted,16338
73000,nearly_sorted,16492
73100,nearly_sorted,15090
73200,nearly_sorted,14111
73300,nearly_sorted,22982
73400,nearly_sorted,15093
73500,nearly_sorted,16831
73600,nearly_sorted,16512
73700,nearly_sorted,16828
73800,nearly_sorted,23654
